GTIN,codigo_producto
04683,04683
04685,04685
04687,04687
04688,04688
04689,04689
04692,04692
04695,04695
04698,04698
04700,04700
04701,04701
04702,04702
04703,04703
04705,04705
04708,04708
04709,04709
04710,04710
04713,04713
04714,04714
04716,04716
04717,04717
04719,04719
04723,04723
04724,04724
047246300433,76536
047246662210,76968
04726,04726
04728,04728
04729,04729
04730,04730
04731,04731
04732,04732
04733,04733
047400179240,78965
047400179660,78966
04744,04744
04745,04745
04746,04746
04747,04747
04748,04748
04749,04749
04750,04750
04751,04751
04755,04755
04756,04756
04757,04757
04761,04761
04762,04762
04763,04763
04764,04764
04765,04765
04766,04766
04767,04767
04768,04768
04769,04769
04770,04770
04771,04771
04772,04772
04773,04773
04775,04775
04776,04776
04777,04777
04778,04778
04779,04779
04780,04780
04781,04781
04783,04783
04786,04786
04787,04787
04788,04788
04789,04789
04790,04790
04791,04791
04792,04792
04793,04793
04794,04794
04796,04796
04797,04797
04798,04798
04800,04800
04801,04801
04809,04809
04810,04810
04821,04821
04822,04822
04823,04823
04824,04824
04825,04825
04826,04826
04827,04827
04828,04828
04829,04829
04830,04830
04831,04831
04834,04834
04835,04835
04836,04836
04837,04837
04838,04838
04839,04839
04840,04840
04841,04841
04843,04843
04844,04844
04849,04849
04850,04850
04851,04851
04853,04853
04854,04854
04855,04855
04856,04856
04857,04857
04858,04858
04859,04859
04860,04860
04861,04861
04862,04862
04863,04863
04865,04865
04866,04866
04867,04867
04868,04868
04869,04869
04870,04870
04876,04876
04877,04877
04878,04878
04879,04879
04880,04880
04881,04881
04882,04882
04883,04883
04884,04884
04885,04885
04886,04886
04887,04887
04889,04889
04890,04890
04893,04893
04894,04894
04895,04895
04898,04898
04899,04899
04900,04900
04901,04901
04902,04902
04903,04903
04904,04904
04905,04905
04907,04907
04908,04908
04909,04909
04910,04910
04911,04911
04912,04912
04913,04913
04915,04915
04916,04916
04917,04917
04919,04919
04920,04920
04921,04921
04922,04922
04923,04923
04924,04924
04925,04925
04926,04926
04927,04927
04928,04928
04929,04929
04930,04930
04931,04931
04932,04932
04933,04933
04934,04934
04935,04935
04936,04936
04937,04937
04938,04938
04939,04939
04940,04940
04941,04941
04942,04942
04943,04943
04944,04944
04945,04945
04946,04946
04947,04947
04948,04948
04949,04949
04950,04950
04951,04951
04952,04952
04953,04953
04954,04954
04955,04955
04956,04956
04957,04957
04958,04958
04959,04959
04960,04960
04961,04961
04962,04962
04963,04963
04964,04964
04965,04965
04966,04966
04967,04967
04968,04968
04969,04969
04970,04970
04971,04971
04972,04972
04973,04973
04974,04974
04975,04975
04976,04976
04977,04977
04978,04978
04979,04979
04980,04980
04981,04981
04983,04983
04999,04999
05000,05000
05001,05001
05007,05007
05009,05009
05010,05010
05011,05011
05018,05018
05020,05020
05027,05027
05040,05040
05041,05041
05042,05042
05044,05044
05045,05045
05046,05046
05047,05047
05048,05048
05049,05049
05050,05050
05051,05051
05052,05052
05053,05053
05054,05054
05055,05055
05056,05056
05057,05057
05061,05061
05063,05063
05064,05064
05065,05065
05067,05067
05068,05068
05069,05069
05071,05071
05072,05072
05073,05073
05074,05074
05075,05075
05077,05077
05079,05079
05081,05081
05082,05082
05086,05086
05088,05088
05090,05090
05092,05092
05095,05095
05097,05097
05098,05098
05099,05099
05101,05101
05102,05102
05111,05111
05112,05112
05113,05113
051131200395,94346
051131566514,94565
051131598508,94566
05114,05114
05116,05116
05117,05117
05119,05119
05120,05120
05121,05121
05122,05122
05123,05123
05124,05124
05125,05125
05127,05127
05128,05128
05129,05129
05130,05130
05131,05131
05132,05132
05133,05133
05137,05137
05139,05139
05140,05140
05141,05141
05142,05142
05143,05143
05146,05146
05147,05147
05149,05149
05150,05150
05151,05151
05152,05152
05153,05153
05155,05155
05156,05156
05160,05160
05162,05162
05165,05165
05166,05166
05168,05168
05170,05170
05171,05171
05172,05172
05173,05173
05174,05174
05175,05175
05176,05176
05177,05177
05178,05178
05179,05179
05180,05180
05183,05183
05184,05184
05186,05186
05187,05187
05188,05188
05189,05189
05190,05190
05191,05191
05192,05192
05193,05193
05194,05194
05195,05195
05196,05196
05197,05197
05198,05198
05199,05199
05200,05200
05201,05201
05202,05202
05203,05203
05204,05204
05205,05205
05206,05206
05207,05207
05208,05208
05209,05209
05210,05210
05211,05211
05212,05212
05214,05214
05215,05215
05216,05216
05217,05217
05218,05218
05219,05219
05221,05221
05222,05222
05223,05223
05225,05225
05227,05227
05228,05228
05229,05229
05231,05231
05232,05232
05235,05235
05236,05236
05237,05237
05239,05239
05240,05240
05241,05241
05242,05242
05243,05243
05244,05244
05245,05245
05246,05246
05247,05247
05248,05248
05249,05249
05253,05253
05254,05254
05255,05255
05256,05256
05257,05257
05258,05258
05259,05259
05260,05260
05261,05261
05263,05263
05264,05264
05265,05265
05266,05266
05267,05267
05268,05268
05269,05269
05270,05270
05271,05271
05272,05272
05273,05273
05274,05274
05275,05275
05276,05276
05277,05277
05278,05278
05279,05279
05280,05280
05281,05281
05282,05282
05283,05283
05284,05284
05285,05285
05286,05286
05287,05287
05289,05289
05290,05290
05292,05292
05294,05294
05295,05295
05296,05296
05300,05300
05301,05301
05302,05302
05303,05303
05304,05304
05305,05305
05316,05316
05318,05318
05319,05319
05321,05321
05322,05322
05323,05323
05324,05324
05325,05325
05326,05326
05327,05327
05328,05328
05330,05330
05331,05331
05332,05332
05333,05333
05343,05343
05345,05345
05346,05346
05347,05347
05348,05348
05349,05349
05350,05350
05351,05351
05353,05353
05356,05356
05357,05357
05358,05358
05359,05359
05360,05360
05361,05361
05362,05362
05363,05363
05364,05364
05365,05365
05366,05366
05367,05367
05368,05368
05369,05369
05370,05370
05371,05371
05373,05373
05374,05374
05376,05376
05378,05378
05379,05379
05380,05380
05381,05381
05383,05383
05384,05384
05385,05385
05387,05387
05388,05388
05389,05389
05390,05390
05391,05391
05392,05392
05393,05393
05394,05394
05395,05395
05396,05396
05397,05397
05398,05398
05399,05399
05400,05400
05401,05401
05402,05402
05403,05403
05407,05407
05408,05408
05409,05409
05410,05410
05411,05411
05412,05412
05413,05413
05414,05414
05415,05415
05416,05416
05417,05417
05418,05418
05419,05419
05421,05421
05422,05422
05424,05424
05428,05428
05430,05430
05431,05431
05433,05433
05434,05434
05435,05435
05436,05436
05437,05437
05438,05438
05439,05439
05440,05440
05441,05441
05442,05442
05443,05443
05445,05445
05446,05446
05447,05447
05448,05448
05449,05449
05450,05450
05451,05451
05453,05453
05454,05454
05455,05455
05456,05456
05457,05457
05458,05458
05460,05460
05461,05461
05462,05462
05465,05465
05467,05467
05469,05469
05470,05470
05471,05471
05472,05472
05473,05473
05474,05474
05475,05475
05476,05476
05477,05477
05478,05478
05479,05479
05480,05480
05481,05481
05482,05482
05483,05483
05484,05484
05485,05485
05486,05486
05487,05487
05488,05488
05489,05489
05490,05490
05499,05499
05501,05501
05502,05502
05503,05503
05504,05504
05505,05505
05506,05506
05507,05507
05508,05508
05509,05509
05510,05510
05511,05511
05512,05512
05513,05513
05514,05514
05515,05515
05516,05516
05517,05517
05519,05519
05520,05520
05524,05524
05525,05525
05526,05526
05528,05528
05530,05530
05531,05531
05532,05532
05534,05534
05535,05535
05536,05536
05542,05542
05543,05543
05544,05544
05545,05545
05547,05547
05548,05548
05549,05549
05550,05550
05551,05551
05552,05552
05553,05553
05555,05555
05556,05556
05558,05558
05561,05561
05570,05570
05571,05571
05572,05572
05573,05573
05574,05574
05575,05575
05578,05578
05579,05579
05580,05580
05582,05582
05583,05583
05584,05584
05585,05585
05586,05586
05587,05587
05588,05588
05589,05589
05591,05591
05592,05592
05595,05595
05596,05596
05597,05597
05599,05599
05603,05603
05604,05604
05605,05605
05606,05606
05607,05607
05608,05608
05609,05609
05611,05611
05612,05612
05613,05613
05614,05614
05615,05615
05616,05616
05617,05617
05618,05618
05619,05619
05620,05620
05622,05622
05623,05623
05624,05624
05627,05627
05628,05628
05629,05629
05630,05630
05631,05631
05632,05632
05633,05633
05634,05634
05635,05635
05636,05636
05637,05637
05639,05639
05640,05640
05641,05641
05642,05642
05643,05643
05644,05644
05645,05645
05646,05646
05647,05647
05648,05648
05649,05649
05650,05650
05651,05651
05652,05652
05653,05653
05654,05654
05658,05658
05665,05665
05668,05668
05669,05669
05670,05670
05672,05672
05673,05673
05674,05674
05675,05675
05676,05676
05677,05677
05679,05679
05681,05681
05682,05682
05683,05683
05684,05684
05685,05685
05686,05686
05687,05687
05688,05688
05689,05689
05690,05690
05691,05691
05692,05692
05693,05693
05694,05694
05696,05696
05697,05697
05699,05699
05701,05701
05702,05702
05708,05708
05710,05710
05711,05711
05713,05713
05714,05714
05715,05715
05717,05717
05718,05718
05719,05719
05720,05720
05721,05721
05722,05722
05726,05726
05727,05727
05729,05729
05730,05730
05731,05731
05733,05733
05734,05734
05735,05735
05737,05737
05739,05739
05740,05740
05741,05741
05742,05742
05743,05743
05744,05744
05745,05745
05746,05746
05747,05747
05754,05754
05758,05758
05759,05759
05760,05760
05761,05761
05762,05762
05763,05763
05764,05764
05765,05765
05766,05766
05767,05767
05768,05768
05769,05769
05770,05770
05772,05772
05774,05774
05775,05775
05777,05777
05778,05778
05780,05780
05790,05790
05791,05791
05795,05795
05805,05805
05806,05806
05807,05807
05808,05808
05809,05809
05810,05810
05811,05811
05812,05812
05813,05813
05814,05814
05815,05815
05816,05816
05817,05817
05819,05819
05820,05820
05821,05821
05822,05822
05823,05823
05825,05825
05826,05826
05827,05827
05829,05829
05830,05830
05831,05831
05832,05832
05833,05833
05834,05834
05835,05835
05836,05836
05837,05837
05838,05838
05839,05839
05840,05840
05843,05843
05850,05850
05851,05851
05853,05853
05854,05854
05855,05855
05856,05856
05857,05857
05858,05858
05859,05859
05860,05860
05861,05861
05862,05862
05863,05863
05864,05864
05865,05865
05866,05866
05867,05867
05868,05868
05869,05869
05871,05871
05872,05872
05873,05873
05875,05875
05876,05876
05878,05878
05880,05880
05881,05881
05882,05882
05884,05884
05885,05885
05886,05886
05887,05887
05888,05888
05889,05889
05890,05890
05892,05892
05893,05893
05896,05896
05897,05897
05900,05900
05903,05903
05904,05904
05905,05905
05907,05907
05909,05909
05910,05910
05911,05911
05912,05912
05913,05913
05914,05914
05915,05915
05916,05916
05917,05917
05918,05918
05919,05919
05920,05920
05923,05923
05924,05924
05925,05925
05928,05928
05929,05929
05937,05937
05941,05941
05942,05942
05943,05943
05944,05944
05945,05945
05946,05946
05947,05947
05948,05948
05949,05949
05950,05950
05951,05951
05952,05952
05953,05953
05954,05954
05957,05957
05958,05958
05959,05959
05960,05960
05962,05962
05963,05963
05964,05964
05965,05965
05966,05966
05967,05967
05970,05970
05971,05971
05972,05972
05973,05973
05974,05974
05975,05975
05976,05976
05977,05977
05978,05978
05979,05979
05980,05980
05981,05981
05982,05982
05983,05983
05984,05984
05987,05987
05988,05988
05989,05989
05990,05990
05991,05991
05992,05992
05993,05993
05994,05994
05995,05995
05996,05996
05997,05997
05999,05999
06000,06000
06001,06001
06007,06007
06011,06011
06012,06012
06013,06013
06014,06014
06015,06015
06016,06016
06017,06017
06019,06019
06020,06020
06021,06021
06023,06023
06024,06024
06025,06025
06028,06028
06029,06029
06033,06033
06035,06035
06036,06036
06037,06037
06038,06038
06040,06040
06041,06041
06042,06042
06043,06043
06044,06044
06045,06045
06046,06046
06047,06047
06048,06048
06049,06049
06050,06050
06051,06051
06055,06055
06057,06057
06058,06058
06059,06059
06061,06061
06063,06063
06064,06064
06065,06065
06070,06070
06071,06071
06072,06072
06073,06073
06074,06074
06077,06077
06078,06078
06079,06079
06080,06080
06081,06081
06082,06082
06085,06085
06086,06086
06087,06087
06088,06088
0609143624526,98822
06094,06094
06095,06095
06096,06096
06097,06097
06098,06098
06099,06099
06100,06100
06101,06101
06102,06102
06104,06104
06105,06105
06106,06106
06110,06110
06111,06111
06114,06114
06115,06115
06116,06116
06117,06117
06118,06118
06119,06119
06120,06120
06121,06121
06122,06122
06123,06123
06124,06124
06125,06125
06126,06126
06127,06127
06128,06128
06129,06129
06130,06130
06131,06131
06132,06132
06133,06133
06134,06134
06135,06135
06136,06136
06137,06137
06138,06138
06139,06139
06140,06140
06142,06142
06143,06143
06144,06144
06145,06145
06146,06146
06147,06147
06148,06148
06149,06149
06150,06150
06152,06152
06154,06154
06155,06155
06156,06156
06160,06160
06162,06162
06163,06163
06164,06164
06165,06165
06166,06166
06167,06167
06168,06168
06169,06169
06171,06171
06175,06175
06176,06176
06177,06177
06178,06178
06179,06179
06180,06180
06182,06182
06183,06183
06184,06184
06185,06185
06186,06186
06187,06187
06188,06188
06189,06189
06190,06190
06191,06191
06192,06192
06193,06193
06194,06194
06195,06195
06196,06196
06197,06197
06198,06198
06199,06199
06200,06200
06201,06201
06202,06202
06203,06203
06204,06204
06207,06207
06208,06208
06210,06210
06211,06211
06217,06217
06218,06218
06219,06219
06220,06220
06221,06221
06222,06222
06223,06223
06224,06224
06225,06225
06226,06226
06227,06227
06228,06228
06229,06229
06230,06230
06231,06231
06232,06232
06233,06233
06234,06234
06235,06235
06236,06236
06238,06238
06239,06239
06240,06240
06241,06241
06242,06242
06249,06249
06250,06250
06251,06251
06253,06253
06254,06254
06255,06255
06256,06256
06257,06257
06258,06258
06259,06259
06260,06260
06261,06261
06265,06265
06266,06266
06267,06267
06268,06268
06269,06269
06270,06270
06271,06271
06272,06272
06273,06273
06274,06274
06276,06276
06277,06277
06279,06279
06281,06281
06282,06282
06283,06283
06284,06284
06285,06285
06287,06287
06288,06288
06291,06291
06293,06293
06296,06296
06297,06297
06299,06299
06300,06300
06302,06302
06393,06393
06394,06394
06395,06395
06396,06396
06418,06418
06419,06419
06420,06420
06421,06421
06422,06422
06436,06436
06438,06438
06442,06442
06470,06470
06472,06472
06484,06484
06485,06485
06486,06486
06487,06487
06488,06488
06490,06490
06492,06492
06493,06493
06494,06494
06495,06495
06496,06496
06497,06497
06498,06498
06505,06505
06506,06506
06507,06507
06508,06508
06509,06509
06514,06514
06515,06515
06516,06516
06517,06517
06518,06518
06519,06519
06520,06520
06522,06522
06524,06524
06525,06525
06526,06526
06527,06527
06530,06530
06531,06531
06532,06532
06533,06533
06534,06534
06536,06536
06537,06537
06538,06538
06539,06539
06540,06540
06541,06541
06542,06542
06543,06543
06544,06544
06545,06545
06548,06548
06551,06551
06554,06554
06555,06555
06557,06557
06559,06559
06560,06560
06561,06561
06562,06562
06563,06563
06564,06564
06565,06565
06566,06566
06567,06567
06568,06568
06569,06569
06570,06570
06571,06571
06572,06572
06573,06573
06574,06574
06575,06575
06576,06576
06577,06577
06578,06578
06579,06579
06580,06580
06581,06581
06582,06582
06583,06583
06584,06584
06586,06586
06590,06590
06591,06591
06592,06592
06595,06595
06597,06597
06598,06598
06599,06599
06600,06600
06944262914559,90603
069545141265,77212
069545965007,77239
070074116235,91222
070074117133,96523
070074117980,91739
070074119427,83443
070074119441,74824
070074119564,93004
070074122748,91703
070074124544,96816
070074406992,96520
070501010105,00627
070501013304,92858
070501051054,88663
070501053607,98317
070501053652,98316
070501100134,97807
073010214095,52057
073010314092,52056
073010710528,96886
0730792994262,97760
0736372025203,00025
0736372025210,98164
074312005305,97492
074764650047,98148
074764650313,95890
075486030278,95187
075486033286,81000
075486088163,89405
075486088507,98261
075486088620,98260
075486089122,80789
076281655444,76405
076281655567,76405
076281655819,05152
076281655833,05152
077520118157,98172
07768,07768
079656085761,97904
079656096507,97902
079656119732,98262
079656120257,97905
079656135152,97906
079656510232,97901
079656526189,97903
079656550559,95188
079656550566,95189
082028000132,94568
083800018291,97405
083800044498,97405
083800047840,97405
083800047888,97405
083800049592,97405
083800054206,97405
083800054503,97405
0853564007004,95227
086800687702,93745
087279005462,87570
09413,09413
099176480310,94750
10108900,97936
10576,10576
110803,94983
1194PE,94409
1204070000000,96453
1240000011555,98709
1240000011562,98719
13048310,94769
1549549257562,95598
15763,15763
17500435184233,87503
17730925511878,87455
1775004512056,96859
1775004512057,96858
18294,18294
18901790714506,97217
190679000019,98366
190679000118,98370
190679000163,98841
190679000194,98369
2050000493805,98030
2050000494017,98033
2050000498787,98032
2050000712043,85162
2050000712050,88715
2050000846007,92967
2050000888793,98031
2050000888809,98034
2050000929144,91311
2050000948404,97365
2050000948428,97366
2050001214133,98037
2050001214140,98035
2050001214157,98036
25000,25000
25617,25617
2713129000148,94169
2713129000155,94170
2713129000162,94168
27702003469521,96365
2850903,93537
